GO ID	GO Category	GO Description	Copies per Million (CPM)	Relative Abundance
GO:0033202	Cellular_Components	DNA helicase complex	12.1132	0.0012157820342287645
GO:0006148	Biological_Processes	inosine catabolic process	12.113	0.0012157619605565023
GO:0006149	Biological_Processes	deoxyinosine catabolic process	12.113	0.0012157619605565023
GO:0006152	Biological_Processes	purine nucleoside catabolic process	12.113	0.0012157619605565023
GO:0006161	Biological_Processes	deoxyguanosine catabolic process	12.113	0.0012157619605565023
GO:0046115	Biological_Processes	guanosine catabolic process	12.113	0.0012157619605565023
GO:0047724	Molecular_Functions	inosine nucleosidase activity	12.113	0.0012157619605565023
GO:1903228	Biological_Processes	xanthosine catabolic process	12.113	0.0012157619605565023
GO:0016413	Molecular_Functions	O-acetyltransferase activity	12.0531	0.0012097498957139915
GO:0006598	Biological_Processes	polyamine catabolic process	12.0136	0.0012057853454422187
GO:0072531	Biological_Processes	pyrimidine-containing compound transmembrane transport	11.994	0.001203818125560529
GO:0071454	Biological_Processes	cellular response to anoxia	11.9008	0.001194463794286372
GO:0000096	Biological_Processes	sulfur amino acid metabolic process	11.8828	0.0011926571637827792
GO:0033228	Biological_Processes	cysteine export across plasma membrane	11.8708	0.0011914527434470506
GO:0016866	Molecular_Functions	intramolecular transferase activity	11.8643	0.0011908003490985312
GO:0080111	Biological_Processes	DNA demethylation	11.8576	0.0011901278810777496
GO:0051271	Biological_Processes	negative regulation of cellular component movement	11.8493	0.0011892948236788708
GO:0034195	Biological_Processes	L-galactonate catabolic process	11.8108	0.001185430641768409
GO:0006482	Biological_Processes	protein demethylation	11.7946	0.0011838046743151756
GO:0018277	Biological_Processes	protein deamination	11.7946	0.0011838046743151756
GO:0050568	Molecular_Functions	protein-glutamine glutaminase activity	11.7946	0.0011838046743151756
GO:0042958	Molecular_Functions	maltodextrin transmembrane transporter activity	11.7907	0.0011834132377060637
GO:0004777	Molecular_Functions	succinate-semialdehyde dehydrogenase (NAD+) activity	11.7897	0.001183312869344753
GO:0046797	Biological_Processes	viral procapsid maturation	11.7591	0.0011802415974886456
GO:0051090	Biological_Processes	regulation of DNA-binding transcription factor activity	11.7493	0.0011792579875478009
GO:1903658	Biological_Processes	positive regulation of type IV pilus biogenesis	11.7493	0.0011792579875478009
GO:0015184	Molecular_Functions	L-cystine transmembrane transporter activity	11.7341	0.001177732388455878
GO:0015811	Biological_Processes	L-cystine transport	11.7341	0.001177732388455878
GO:0015751	Biological_Processes	arabinose transmembrane transport	11.7324	0.0011775617622416502
GO:0019607	Biological_Processes	phenylethylamine catabolic process	11.7014	0.0011744503430410182
GO:0005034	Molecular_Functions	osmosensor activity	11.6949	0.0011737979486924988
GO:0006562	Biological_Processes	proline catabolic process	11.6771	0.0011720113918611684
GO:0032790	Biological_Processes	ribosome disassembly	11.5921	0.001163480081149759
GO:0033785	Molecular_Functions	heptose 7-phosphate kinase activity	11.58	0.0011622656239778993
GO:0033786	Molecular_Functions	heptose-1-phosphate adenylyltransferase activity	11.58	0.0011622656239778993
GO:0018687	Molecular_Functions	biphenyl 2,3-dioxygenase activity	11.5707	0.00116133219821771
GO:0099000	Biological_Processes	viral genome ejection through host cell envelope, contractile tail mechanism	11.4984	0.0011540755656949462
GO:0035312	Molecular_Functions	5'-3' exodeoxyribonuclease activity	11.4955	0.0011537844974471453
GO:0030552	Molecular_Functions	cAMP binding	11.4836	0.001152590113947548
GO:0019394	Biological_Processes	glucarate catabolic process	11.4809	0.0011523191193720092
GO:0051454	Biological_Processes	intracellular pH elevation	11.4731	0.0011515362461537858
GO:0004459	Molecular_Functions	L-lactate dehydrogenase activity	11.4647	0.001150693151918776
GO:0000985	Molecular_Functions	bacterial-type RNA polymerase core promoter sequence-specific DNA binding	11.4542	0.0011496392841250135
GO:0016437	Molecular_Functions	tRNA cytidylyltransferase activity	11.4275	0.0011469594488780178
GO:0052927	Molecular_Functions	CTP:tRNA cytidylyltransferase activity	11.4275	0.0011469594488780178
GO:0052928	Molecular_Functions	CTP:3'-cytidine-tRNA cytidylyltransferase activity	11.4275	0.0011469594488780178
GO:0052929	Molecular_Functions	ATP:3'-cytidine-cytidine-tRNA adenylyltransferase activity	11.4275	0.0011469594488780178
GO:0016034	Molecular_Functions	maleylacetoacetate isomerase activity	11.3851	0.0011427038303584442
GO:0003850	Molecular_Functions	2-deoxyglucose-6-phosphatase activity	11.3715	0.0011413388206446184
GO:0004346	Molecular_Functions	glucose-6-phosphatase activity	11.3715	0.0011413388206446184
GO:0046428	Molecular_Functions	1,4-dihydroxy-2-naphthoate octaprenyltransferase activity	11.3233	0.001136501065629443
GO:0008891	Molecular_Functions	glycolate oxidase activity	11.3094	0.0011351059454072243
GO:0009339	Cellular_Components	glycolate oxidase complex	11.3094	0.0011351059454072243
GO:0047545	Molecular_Functions	2-hydroxyglutarate dehydrogenase activity	11.2794	0.0011320948945679032
GO:0022834	Molecular_Functions	ligand-gated channel activity	11.2668	0.0011308302532153883
GO:0047652	Molecular_Functions	allantoate deiminase activity	11.2479	0.0011289332911866162
GO:0102031	Molecular_Functions	4-acetamido-4,6-dideoxy-D-galactose transferase activity	11.2389	0.0011280299759348197
GO:0008995	Molecular_Functions	ribonuclease E activity	11.2374	0.0011278794233928538
GO:0016726	Molecular_Functions	oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor	11.1374	0.0011178425872617839
GO:0051989	Molecular_Functions	coproporphyrinogen dehydrogenase activity	11.1331	0.0011174110033081478
GO:0010133	Biological_Processes	proline catabolic process to glutamate	11.0995	0.0011140386263681086
GO:1902758	Biological_Processes	bis(molybdopterin guanine dinucleotide)molybdenum biosynthetic process	11.0908	0.0011131654216247051
GO:0009291	Biological_Processes	unidirectional conjugation	11.0898	0.0011130650532633947
GO:0061503	Molecular_Functions	tRNA threonylcarbamoyladenosine dehydratase	11.0791	0.0011119911117973703
GO:0061504	Biological_Processes	cyclic threonylcarbamoyladenosine biosynthetic process	11.0791	0.0011119911117973703
GO:0032467	Biological_Processes	positive regulation of cytokinesis	11.0652	0.0011105959915751514
GO:0015661	Molecular_Functions	L-lysine efflux transmembrane transporter activity	11.044	0.0011084681823153647
GO:1903401	Biological_Processes	L-lysine transmembrane transport	11.044	0.0011084681823153647
GO:1900233	Biological_Processes	positive regulation of single-species biofilm formation on inanimate substrate	11.0367	0.0011077354932777965
GO:0016741	Molecular_Functions	transferase activity, transferring one-carbon groups	10.9509	0.0010991238878773385
GO:0031439	Biological_Processes	positive regulation of mRNA cleavage	10.9388	0.0010979094307054789
GO:0060241	Molecular_Functions	lysozyme inhibitor activity	10.921	0.0010961228738741485
GO:0016878	Molecular_Functions	acid-thiol ligase activity	10.9029	0.001094306206534425
GO:0051108	Molecular_Functions	carnitine-CoA ligase activity	10.9029	0.001094306206534425
GO:0051109	Molecular_Functions	crotonobetaine-CoA ligase activity	10.9029	0.001094306206534425
GO:0015044	Molecular_Functions	rubredoxin-NAD+ reductase activity	10.8876	0.0010927705706063713
GO:0000102	Molecular_Functions	L-methionine secondary active transmembrane transporter activity	10.8387	0.0010878625577382779
GO:0005294	Molecular_Functions	neutral L-amino acid secondary active transmembrane transporter activity	10.8387	0.0010878625577382779
GO:0003714	Molecular_Functions	transcription corepressor activity	10.8193	0.0010859154115288505
GO:0098795	Biological_Processes	mRNA cleavage involved in gene silencing	10.8193	0.0010859154115288505
GO:0003681	Molecular_Functions	bent DNA binding	10.814	0.0010853834592139035
GO:0043470	Biological_Processes	regulation of carbohydrate catabolic process	10.8006	0.0010840385231723401
GO:0034213	Biological_Processes	quinolinate catabolic process	10.7877	0.0010827437713114322
GO:1900190	Biological_Processes	regulation of single-species biofilm formation	10.7682	0.0010807865882658735
GO:0033558	Molecular_Functions	protein deacetylase activity	10.7424	0.0010781970845440574
GO:0016463	Molecular_Functions	zinc transmembrane transporter activity, phosphorylative mechanism	10.7379	0.0010777454269181594
GO:0051453	Biological_Processes	regulation of intracellular pH	10.7117	0.0010751157758518192
GO:0098719	Biological_Processes	sodium ion import across plasma membrane	10.7117	0.0010751157758518192
GO:0050569	Molecular_Functions	glycolaldehyde dehydrogenase activity	10.707	0.001074644044553659
GO:0009062	Biological_Processes	fatty acid catabolic process	10.6806	0.0010719943198150563
GO:0006218	Biological_Processes	uridine catabolic process	10.6676	0.0010706895311180173
GO:0070968	Molecular_Functions	pyrroloquinoline quinone binding	10.6626	0.0010701876893114638
GO:0031638	Biological_Processes	zymogen activation	10.6489	0.0010688126427615071
GO:0030641	Biological_Processes	regulation of cellular pH	10.644	0.0010683208377910848
GO:0047681	Molecular_Functions	aryl-alcohol dehydrogenase (NADP+) activity	10.6162	0.0010655305973466473
GO:0046657	Biological_Processes	folic acid catabolic process	10.5941	0.0010633124565616809
GO:0071713	Molecular_Functions	para-aminobenzoyl-glutamate hydrolase activity	10.5941	0.0010633124565616809
GO:0070191	Molecular_Functions	methionine-R-sulfoxide reductase activity	10.586	0.0010624994728350642
GO:0044183	Molecular_Functions	protein folding chaperone	10.5515	0.0010590367643698452
GO:0042182	Biological_Processes	ketone catabolic process	10.503	0.0010541688988462761
GO:0046365	Biological_Processes	monosaccharide catabolic process	10.503	0.0010541688988462761
GO:0061610	Biological_Processes	glycerol to glycerone phosphate metabolic process	10.503	0.0010541688988462761
GO:0019028	Cellular_Components	viral capsid	10.4573	0.0010495820647343772
GO:0008988	Molecular_Functions	rRNA (adenine-N6-)-methyltransferase activity	10.3951	0.0010433391526608515
GO:0015744	Biological_Processes	succinate transport	10.3911	0.0010429376792156087
GO:0005354	Molecular_Functions	galactose transmembrane transporter activity	10.3847	0.0010422953217032204
GO:0120009	Biological_Processes	intermembrane lipid transfer	10.3806	0.0010418838114218463
GO:0043907	Molecular_Functions	Cys-tRNA(Pro) hydrolase activity	10.3741	0.001041231417073327
GO:0016530	Molecular_Functions	metallochaperone activity	10.3707	0.0010408901646448705
GO:0055130	Biological_Processes	D-alanine catabolic process	10.3611	0.001039926628376288
GO:0019665	Biological_Processes	anaerobic amino acid catabolic process	10.3447	0.0010382805872507924
GO:0031118	Biological_Processes	rRNA pseudouridine synthesis	10.3272	0.0010365241409278551
GO:0035672	Biological_Processes	oligopeptide transmembrane transport	10.3245	0.0010362531463523163
GO:0044667	Molecular_Functions	(R)-carnitine:4-(trimethylammonio)butanoate antiporter activity	10.3007	0.0010338643793531218
GO:1900751	Biological_Processes	4-(trimethylammonio)butanoate transport	10.3007	0.0010338643793531218
GO:0004185	Molecular_Functions	serine-type carboxypeptidase activity	10.2594	0.0010297191660309896
GO:0071310	Biological_Processes	cellular response to organic substance	10.2521	0.0010289864769934217
GO:0008682	Molecular_Functions	2-octoprenyl-3-methyl-6-methoxy-1,4-benzoquinone hydroxylase activity	10.2449	0.0010282638247919847
GO:0004558	Molecular_Functions	alpha-1,4-glucosidase activity	10.1724	0.001020987118596959
GO:0032450	Molecular_Functions	maltose alpha-glucosidase activity	10.1724	0.001020987118596959
GO:0015553	Molecular_Functions	xanthosine transmembrane transporter activity	10.121	0.001015828184825589
GO:0015858	Biological_Processes	nucleoside transport	10.121	0.001015828184825589
GO:0015721	Biological_Processes	bile acid and bile salt transport	10.1129	0.0010150152010989723
GO:0046537	Molecular_Functions	2,3-bisphosphoglycerate-independent phosphoglycerate mutase activity	10.0488	0.0010085815891389565
GO:0015809	Biological_Processes	arginine transport	10.0177	0.0010054601331021937
GO:0097638	Biological_Processes	L-arginine import across plasma membrane	10.0177	0.0010054601331021937
GO:0005302	Molecular_Functions	L-tyrosine transmembrane transporter activity	10.0124	0.001004928180787247
GO:0015196	Molecular_Functions	L-tryptophan transmembrane transporter activity	10.0124	0.001004928180787247
GO:0015827	Biological_Processes	tryptophan transport	10.0124	0.001004928180787247
GO:0015828	Biological_Processes	tyrosine transport	10.0124	0.001004928180787247
GO:0032194	Biological_Processes	ubiquinone biosynthetic process via 3,4-dihydroxy-5-polyprenylbenzoate	10.0122	0.001004908107114985
GO:0042371	Biological_Processes	vitamin K biosynthetic process	10.0122	0.001004908107114985
GO:0002943	Biological_Processes	tRNA dihydrouridine synthesis	9.87021	0.0009906568034924786
GO:0050896	Biological_Processes	response to stimulus	9.85683	0.0009893138748181414
GO:0001883	Molecular_Functions	purine nucleoside binding	9.81648	0.000985264011439255
GO:0019213	Molecular_Functions	deacetylase activity	9.81648	0.000985264011439255
GO:0060701	Biological_Processes	negative regulation of ribonuclease activity	9.81648	0.000985264011439255
GO:0008681	Molecular_Functions	2-octaprenyl-6-methoxyphenol hydroxylase activity	9.80189	0.0009837996370477317
GO:0005504	Molecular_Functions	fatty acid binding	9.79808	0.0009834172335911379
GO:0046210	Biological_Processes	nitric oxide catabolic process	9.79808	0.0009834172335911379
GO:0071500	Biological_Processes	cellular response to nitrosative stress	9.79808	0.0009834172335911379
GO:0015528	Molecular_Functions	lactose:proton symporter activity	9.70198	0.0009737718340691797
GO:0030395	Molecular_Functions	lactose binding	9.70198	0.0009737718340691797
GO:0047443	Molecular_Functions	4-hydroxy-4-methyl-2-oxoglutarate aldolase activity	9.68371	0.0009719381041080333
GO:0008913	Molecular_Functions	lauroyltransferase activity	9.67061	0.000970623278574863
GO:0016434	Molecular_Functions	rRNA (cytosine) methyltransferase activity	9.66991	0.0009705530207219456
GO:0016901	Molecular_Functions	oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor	9.66228	0.000969787210125145
GO:0046104	Biological_Processes	thymidine metabolic process	9.63714	0.0009672639495217939
GO:0015514	Molecular_Functions	nitrite efflux transmembrane transporter activity	9.62515	0.0009660605328696785
GO:0015706	Biological_Processes	nitrate transport	9.62515	0.0009660605328696785
GO:0004032	Molecular_Functions	alditol:NADP+ 1-oxidoreductase activity	9.61936	0.0009654794000576897
GO:0003858	Molecular_Functions	3-hydroxybutyrate dehydrogenase activity	9.6173	0.0009652726412333896
GO:0015724	Biological_Processes	formate transport	9.59762	0.000963297391882795
GO:0045926	Biological_Processes	negative regulation of growth	9.56849	0.0009603736615178145
GO:0009593	Biological_Processes	detection of chemical stimulus	9.51956	0.0009554626375988819
GO:0047389	Molecular_Functions	glycerophosphocholine phosphodiesterase activity	9.46262	0.0009497476631058506
GO:0047395	Molecular_Functions	glycerophosphoinositol glycerophosphodiesterase activity	9.46262	0.0009497476631058506
GO:0090563	Molecular_Functions	protein-phosphocysteine-sugar phosphotransferase activity	9.4527	0.0009487520089616486
GO:0005856	Cellular_Components	cytoskeleton	9.44676	0.0009481558208954629
GO:0004311	Molecular_Functions	farnesyltranstransferase activity	9.43399	0.0009468741169215253
GO:0051484	Biological_Processes	isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway involved in terpenoid biosynthetic process	9.3768	0.0009411340503381664
GO:0006565	Biological_Processes	L-serine catabolic process	9.3563	0.000939076498931297
GO:0097718	Molecular_Functions	disordered domain specific binding	9.32995	0.0009364317926107603
GO:0090347	Biological_Processes	regulation of cellular organohalogen metabolic process	9.32754	0.0009361899048600014
GO:0006113	Biological_Processes	fermentation	9.32696	0.0009361316912104412
GO:0052653	Biological_Processes	3',5'-cyclic diguanylic acid metabolic process	9.32607	0.0009360423633688747
GO:0046790	Molecular_Functions	virion binding	9.26424	0.0009298365875890339
GO:0003986	Molecular_Functions	acetyl-CoA hydrolase activity	9.26207	0.0009296187882449899
GO:0006083	Biological_Processes	acetate metabolic process	9.26207	0.0009296187882449899
GO:0043821	Molecular_Functions	propionyl-CoA:succinate CoA-transferase activity	9.26207	0.0009296187882449899
GO:0005280	Molecular_Functions	amino acid:proton symporter activity	9.23537	0.0009269389529979943
GO:0008443	Molecular_Functions	phosphofructokinase activity	9.22876	0.0009262755181297305
GO:0031220	Molecular_Functions	maltodextrin phosphorylase activity	9.2255	0.0009259483172718577
GO:0005375	Molecular_Functions	copper ion transmembrane transporter activity	9.2006	0.0009234491450752212
GO:0010272	Biological_Processes	response to silver ion	9.2006	0.0009234491450752212
GO:0015679	Biological_Processes	plasma membrane copper ion transport	9.2006	0.0009234491450752212
GO:0044355	Biological_Processes	clearance of foreign intracellular DNA	9.19487	0.0009228740343649108
GO:0072348	Biological_Processes	sulfur compound transport	9.13366	0.000916730486969083
GO:1901682	Molecular_Functions	sulfur compound transmembrane transporter activity	9.13366	0.000916730486969083
GO:0018455	Molecular_Functions	alcohol dehydrogenase NAD(P)+ activity	9.12686	0.0009160479821121704
GO:2000892	Biological_Processes	cellobiose catabolic process	9.12237	0.0009155973281698851
GO:0035460	Molecular_Functions	L-ascorbate 6-phosphate lactonase activity	9.11427	0.0009147843444432685
GO:0005516	Molecular_Functions	calmodulin binding	9.09182	0.0009125310747318434
GO:0005977	Biological_Processes	glycogen metabolic process	9.09182	0.0009125310747318434
GO:0016595	Molecular_Functions	glutamate binding	9.05082	0.0009084159719181047
GO:0070335	Molecular_Functions	aspartate binding	9.05082	0.0009084159719181047
GO:0070778	Biological_Processes	L-aspartate transmembrane transport	9.05082	0.0009084159719181047
GO:0018799	Molecular_Functions	4-hydroxybenzoate decarboxylase activity	9.04909	0.0009082423346530371
GO:0008521	Molecular_Functions	acetyl-CoA transmembrane transporter activity	9.04397	0.0009077284486431263
GO:0034040	Molecular_Functions	ATPase-coupled lipid transmembrane transporter activity	9.04316	0.0009076471502704648
GO:0098026	Cellular_Components	virus tail, tube	8.99082	0.0009023938702394627
GO:0016869	Molecular_Functions	intramolecular transferase activity, transferring amino groups	8.98015	0.0009013229398242775
GO:0009251	Biological_Processes	glucan catabolic process	8.97922	0.0009012295972482586
GO:0017117	Cellular_Components	single-stranded DNA-dependent ATP-dependent DNA helicase complex	8.96548	0.0008998505359638495
GO:0019271	Biological_Processes	aerobactin transport	8.94859	0.0008981553143413118
GO:0019588	Biological_Processes	anaerobic glycerol catabolic process	8.90219	0.0008934982223764953
GO:0043136	Molecular_Functions	glycerol-3-phosphatase activity	8.89855	0.0008931328815413245
GO:0070415	Biological_Processes	trehalose metabolism in response to cold stress	8.8821	0.0008914818219977633
GO:0006104	Biological_Processes	succinyl-CoA metabolic process	8.87269	0.0008905373557178299
GO:0032026	Biological_Processes	response to magnesium ion	8.85368	0.0008886293531693134
GO:0042577	Molecular_Functions	lipid phosphatase activity	8.85368	0.0008886293531693134
GO:0046839	Biological_Processes	phospholipid dephosphorylation	8.85368	0.0008886293531693134
GO:0003867	Molecular_Functions	4-aminobutyrate transaminase activity	8.85119	0.0008883794359496499
GO:0015487	Molecular_Functions	melibiose:cation symporter activity	8.8455	0.0008878083399737919
GO:0015769	Biological_Processes	melibiose transport	8.8455	0.0008878083399737919
GO:0043887	Molecular_Functions	melibiose:sodium symporter activity	8.8455	0.0008878083399737919
GO:0050919	Biological_Processes	negative chemotaxis	8.84183	0.0008874399880877816
GO:0051540	Molecular_Functions	metal cluster binding	8.84183	0.0008874399880877816
GO:0009440	Biological_Processes	cyanate catabolic process	8.8361	0.0008868648773774713
GO:0098732	Biological_Processes	macromolecule deacylation	8.82854	0.0008861060925659624
GO:0004197	Molecular_Functions	cysteine-type endopeptidase activity	8.8145	0.0008846969207731602
GO:0047898	Molecular_Functions	formate dehydrogenase (cytochrome) activity	8.81042	0.0008842874178590126
GO:0033683	Biological_Processes	nucleotide-excision repair, DNA incision	8.80385	0.0008836279977252013
GO:0005998	Biological_Processes	xylulose catabolic process	8.78825	0.0008820622512887543
GO:0042843	Biological_Processes	D-xylose catabolic process	8.78825	0.0008820622512887543
GO:0008732	Molecular_Functions	L-allo-threonine aldolase activity	8.76898	0.0008801281529662973
GO:0050179	Molecular_Functions	phenylserine aldolase activity	8.76898	0.0008801281529662973
GO:0018756	Molecular_Functions	ammeline aminohydrolase activity	8.75789	0.0008790150678393614
GO:0046098	Biological_Processes	guanine metabolic process	8.75789	0.0008790150678393614
GO:0045471	Biological_Processes	response to ethanol	8.74091	0.0008773108130643057
GO:0006995	Biological_Processes	cellular response to nitrogen starvation	8.73756	0.0008769745790539149
GO:0015822	Biological_Processes	ornithine transport	8.73756	0.0008769745790539149
GO:1902022	Biological_Processes	L-lysine transport	8.73756	0.0008769745790539149
GO:0043877	Molecular_Functions	galactosamine-6-phosphate isomerase activity	8.73217	0.0008764335935864503
GO:0033384	Biological_Processes	geranyl diphosphate biosynthetic process	8.71908	0.0008751197717368932
GO:0045337	Biological_Processes	farnesyl diphosphate biosynthetic process	8.71908	0.0008751197717368932
GO:0030388	Biological_Processes	fructose 1,6-bisphosphate metabolic process	8.71808	0.0008750194033755826
GO:0008922	Molecular_Functions	long-chain fatty acid acyl-carrier-protein ligase activity	8.70752	0.0008739595134801415
GO:0006580	Biological_Processes	ethanolamine metabolic process	8.68185	0.000871383057645296
GO:0033512	Biological_Processes	L-lysine catabolic process to acetyl-CoA via saccharopine	8.6678	0.0008699728821688806
GO:0000032	Biological_Processes	cell wall mannoprotein biosynthetic process	8.66512	0.0008697038949605678
GO:0006486	Biological_Processes	protein glycosylation	8.66512	0.0008697038949605678
GO:0019309	Biological_Processes	mannose catabolic process	8.66512	0.0008697038949605678
GO:0046890	Biological_Processes	regulation of lipid biosynthetic process	8.65696	0.0008688848891322725
GO:0010039	Biological_Processes	response to iron ion	8.63262	0.0008664419232179701
GO:0016209	Molecular_Functions	antioxidant activity	8.62133	0.0008653087644187724
GO:0000810	Molecular_Functions	diacylglycerol diphosphate phosphatase activity	8.6186	0.0008650347587923941
GO:0008195	Molecular_Functions	phosphatidate phosphatase activity	8.6186	0.0008650347587923941
GO:0010326	Molecular_Functions	methionine-oxo-acid transaminase activity	8.59061	0.0008622254483593076
GO:0016212	Molecular_Functions	kynurenine-oxoglutarate transaminase activity	8.59061	0.0008622254483593076
GO:0018545	Molecular_Functions	NAD(P)H nitroreductase activity	8.58306	0.0008614676672314118
GO:0000731	Biological_Processes	DNA synthesis involved in DNA repair	8.55046	0.000858195658652683
GO:0050236	Molecular_Functions	pyridoxine:NADP 4-dehydrogenase activity	8.54352	0.0008574991022251867
GO:0008470	Molecular_Functions	isovaleryl-CoA dehydrogenase activity	8.52939	0.0008560808972798666
GO:0070038	Molecular_Functions	rRNA (pseudouridine-N3-)-methyltransferase activity	8.5169	0.0008548272964470959
GO:0008022	Molecular_Functions	protein C-terminus binding	8.50339	0.0008534713198857885
GO:0047241	Molecular_Functions	lipopolysaccharide N-acetylmannosaminouronosyltransferase activity	8.49935	0.0008530658317060932
GO:0005300	Molecular_Functions	high-affinity tryptophan transmembrane transporter activity	8.48752	0.0008518784739917876
GO:0022804	Molecular_Functions	active transmembrane transporter activity	8.48752	0.0008518784739917876
GO:0034661	Biological_Processes	ncRNA catabolic process	8.47561	0.0008506830868085771
GO:0060274	Biological_Processes	maintenance of stationary phase	8.47482	0.0008506037958031417
GO:0042262	Biological_Processes	DNA protection	8.45899	0.0008490149646435935
GO:0070728	Molecular_Functions	leucine binding	8.45626	0.0008487409590172152
GO:0001017	Molecular_Functions	bacterial-type RNA polymerase regulatory region DNA binding	8.4405	0.0008471591536429586
GO:0008841	Molecular_Functions	dihydrofolate synthase activity	8.43601	0.0008467084997006735
GO:0008873	Molecular_Functions	gluconate 2-dehydrogenase activity	8.41274	0.0008443729279329735
GO:0008688	Molecular_Functions	3-(3-hydroxyphenyl)propionate hydroxylase activity	8.39259	0.000842350505452563
GO:0019622	Biological_Processes	3-(3-hydroxy)phenylpropionate catabolic process	8.39259	0.000842350505452563
GO:0036289	Biological_Processes	peptidyl-serine autophosphorylation	8.37455	0.0008405398602145178
GO:0005267	Molecular_Functions	potassium channel activity	8.36416	0.0008394970329404997
GO:0006047	Biological_Processes	UDP-N-acetylglucosamine metabolic process	8.34672	0.000837746608719241
GO:0006487	Biological_Processes	protein N-linked glycosylation	8.34672	0.000837746608719241
GO:0009163	Biological_Processes	nucleoside biosynthetic process	8.33959	0.0008370309823030959
GO:0000703	Molecular_Functions	oxidized pyrimidine nucleobase lesion DNA N-glycosylase activity	8.33509	0.0008365793246771976
GO:0016803	Molecular_Functions	ether hydrolase activity	8.33503	0.0008365733025755191
GO:0016823	Molecular_Functions	hydrolase activity, acting on acid carbon-carbon bonds, in ketonic substances	8.33503	0.0008365733025755191
GO:0032413	Biological_Processes	negative regulation of ion transmembrane transporter activity	8.32862	0.0008359299413795176
GO:0071467	Biological_Processes	cellular response to pH	8.32862	0.0008359299413795176
GO:0047405	Molecular_Functions	pyrimidine-5'-nucleotide nucleosidase activity	8.32643	0.0008357101346682472
GO:0006884	Biological_Processes	cell volume homeostasis	8.31695	0.0008347586426030216
GO:0030245	Biological_Processes	cellulose catabolic process	8.29395	0.0008324501702928756
GO:0033764	Molecular_Functions	steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	8.28333	0.0008313842582957559
GO:0015250	Molecular_Functions	water channel activity	8.25994	0.0008290366423246986
GO:0004319	Molecular_Functions	enoyl-acyl-carrier-protein reductase (NADPH, B-specific) activity	8.22422	0.0008254514844586806
GO:0052857	Molecular_Functions	NADPHX epimerase activity	8.21243	0.0008242681414788273
GO:0015517	Molecular_Functions	galactose:proton symporter activity	8.20369	0.0008233909220009719
GO:0015518	Molecular_Functions	arabinose:proton symporter activity	8.20369	0.0008233909220009719
GO:0015535	Molecular_Functions	fucose:proton symporter activity	8.20369	0.0008233909220009719
GO:0015756	Biological_Processes	fucose transmembrane transport	8.20369	0.0008233909220009719
GO:0006399	Biological_Processes	tRNA metabolic process	8.17999	0.0008210121918379083
GO:1901260	Biological_Processes	peptidyl-lysine hydroxylation involved in bacterial-type EF-P lysine modification	8.16896	0.0008199051288126512
GO:0016675	Molecular_Functions	oxidoreductase activity, acting on a heme group of donors	8.14679	0.0008176799622423929
GO:0042918	Biological_Processes	alkanesulfonate transport	8.14034	0.0008170325863119391
GO:0042959	Molecular_Functions	alkanesulfonate transmembrane transporter activity	8.14034	0.0008170325863119391
GO:0009313	Biological_Processes	oligosaccharide catabolic process	8.11417	0.000814405946296438
GO:0006062	Biological_Processes	sorbitol catabolic process	8.09402	0.0008123835238160275
GO:0008296	Molecular_Functions	3'-5'-exodeoxyribonuclease activity	8.08534	0.0008115123264398506
GO:0044011	Biological_Processes	single-species biofilm formation on inanimate substrate	8.08254	0.0008112312950281806
GO:0050787	Biological_Processes	detoxification of mercury ion	8.07927	0.0008109030904866946
GO:0089715	Molecular_Functions	tRNA m6t6A37 methyltransferase activity	8.0739	0.0008103641123864562
GO:0031240	Cellular_Components	external side of cell outer membrane	8.06972	0.0008099445726361775
GO:1901652	Biological_Processes	response to peptide	8.06972	0.0008099445726361775
GO:0044877	Molecular_Functions	protein-containing complex binding	8.0443	0.0008073932088916594
GO:0006530	Biological_Processes	asparagine catabolic process	8.03379	0.000806338337414284
GO:0036412	Molecular_Functions	acetyl-CoA:oxalate CoA-transferase	8.00132	0.0008030793767225256
GO:0036049	Biological_Processes	peptidyl-lysine desuccinylation	7.99815	0.0008027612090171706
GO:0015633	Molecular_Functions	ATPase-coupled zinc transmembrane transporter activity	7.97793	0.0008007317607514683
GO:0071271	Biological_Processes	1-butanol biosynthetic process	7.96392	0.0007993256000095054
GO:0019180	Molecular_Functions	dTDP-4-amino-4,6-dideoxygalactose transaminase activity	7.93978	0.0007969027077674651
GO:0006105	Biological_Processes	succinate metabolic process	7.92659	0.0007955788490817771
GO:0009142	Biological_Processes	nucleoside triphosphate biosynthetic process	7.92659	0.0007955788490817771
GO:0004536	Molecular_Functions	deoxyribonuclease activity	7.90602	0.0007935142718896159
GO:0034567	Molecular_Functions	chromate reductase activity	7.89998	0.0007929080469872993
GO:1990204	Cellular_Components	oxidoreductase complex	7.88064	0.0007909669228795503
GO:0033387	Biological_Processes	putrescine biosynthetic process from ornithine	7.8421	0.0007870987262346361
GO:0043433	Biological_Processes	negative regulation of DNA-binding transcription factor activity	7.80653	0.0007835286236228145
