Enzyme ID	Name	Copies per Million (CPM)	Relative Abundance
3.1.11.3	Exodeoxyribonuclease (lambda-induced)	54.0937	0.0054093694710177585
7.5.2.1	ABC-type maltose transporter	54.02	0.005401999471738471
5.3.1.35	2-dehydrotetronate isomerase	53.8153	0.005381529473740232
1.1.1.399	2-oxoglutarate reductase	52.7068	0.005270679484580252
2.4.99.12	Lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase	52.5662	0.0052566194859551794
2.4.99.13	(Kdo)-lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase	52.5662	0.0052566194859551794
4.1.1.61	4-hydroxybenzoate decarboxylase	52.3641	0.0052364094879315155
1.3.5.4	Fumarate reductase (quinol)	51.4937	0.005149369496443156
1.11.1.9	Glutathione peroxidase	51.1444	0.005114439499858961
1.2.2.1	Formate dehydrogenase (cytochrome)	50.983	0.005098299501437291
7.6.2.7	ABC-type taurine transporter	50.5242	0.0050524195059238955
3.1.3.4	Phosphatidate phosphatase	49.873	0.004987299512291979
3.1.3.81	Diacylglycerol diphosphate phosphatase	49.873	0.004987299512291979
1.1.1.65	Pyridoxine 4-dehydrogenase	49.4385	0.004943849516540954
2.4.1.180	Lipopolysaccharide N-acetylmannosaminouronosyltransferase	49.1829	0.004918289519040467
6.3.2.12	Dihydrofolate synthase	48.8164	0.004881639522624471
1.1.1.215	Gluconate 2-dehydrogenase	48.6818	0.004868179523940724
1.2.1.91	3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase	48.2321	0.00482320952833834
3.3.2.12	Oxepin-CoA hydrolase	48.2321	0.00482320952833834
3.2.2.10	Pyrimidine-5'-nucleotide nucleosidase	48.1823	0.004818229528825334
2.8.1.13	tRNA-uridine 2-sulfurtransferase	47.9696	0.004796959530905327
5.3.3.18	2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase	47.754	0.004775399533013679
1.3.1.10	Enoyl-[acyl-carrier-protein] reductase (NADPH, Si-specific)	47.5909	0.004759089534608634
2.3.1.n3	Transferred entry 2.3.1.275	46.8147	0.004681469542199093
2.8.3.19	CoA:oxalate CoA-transferase	46.301	0.0046300995472225645
6.3.2.45	diaminoheptanedioate ligase	46.0751	0.00460750954943164
2.6.1.59	dTDP-4-amino-4,6-dideoxygalactose transaminase	45.9449	0.0045944895507048665
1.3.8.7	Medium-chain acyl-CoA dehydrogenase	45.8711	0.004587109551426556
1.3.8.8	Long-chain-acyl-CoA dehydrogenase	45.8711	0.004587109551426556
2.7.1.196	phosphotransferase	45.8686	0.004586859551451004
5.1.1.20	L-Ala-D/L-Glu epimerase	45.0336	0.004503359559616468
2.4.1.4	Amylosucrase	44.4739	0.004447389565089774
1.3.1.25	1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase	43.6961	0.004369609572695879
3.6.5.3	Protein-synthesizing GTPase	42.9787	0.004297869579711334
2.7.7.10	UTP--hexose-1-phosphate uridylyltransferase	42.797	0.004279699581488177
1.1.1.306	S-(hydroxymethyl)mycothiol dehydrogenase	42.5753	0.004257529583656181
3.2.2.31	Adenine glycosylase	42.4311	0.004243109585066313
5.3.1.32	(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione isomerase	41.4963	0.004149629594207721
1.5.99.8	Transferred entry 1.5.5.2	41.1145	0.004111449597941343
3.5.3.26	(S)-ureidoglycine aminohydrolase	41.008	0.0041007995989828065
7.6.2.5	ABC-type heme transporter	40.888	0.004088799600156286
1.1.1.237	Hydroxyphenylpyruvate reductase	40.8477	0.0040847696005503805
2.4.1.250	D-inositol-3-phosphate glycosyltransferase	40.234	0.004023399606551752
2.3.1.n4	1-acyl-sn-glycerol-3-phosphate acyltransferase	40.0278	0.004002779608568182
2.4.1.352	Glucosylglycerate phosphorylase	39.5884	0.003958839612865073
2.7.1.22	Ribosylnicotinamide kinase	39.2984	0.003929839615700983
4.1.3.34	Citryl-CoA lyase	38.6308	0.003863079622229443
4.2.1.81	D(-)-tartrate dehydratase	38.4411	0.0038441096240845194
1.14.11.47	[50S ribosomal protein L16]-arginine 3-hydroxylase	37.7379	0.003773789630961112
4.2.1.149	Crotonobetainyl-CoA hydratase	36.7832	0.003678319640297122
1.1.1.350	Ureidoglycolate dehydrogenase (NAD(+))	36.7548	0.003675479640574846
1.17.99.7	Formate dehydrogenase (acceptor)	36.4001	0.0036400096440434566
1.14.11.33	DNA oxidative demethylase	35.9246	0.0035924596486933704
2.7.1.217	3-dehydrotetronate 4-kinase	34.0955	0.003409549666580138
2.7.8.42	Kdo(2)-lipid A phosphoethanolamine 7''-transferase	32.6989	0.0032698896802374876
2.1.1.n11	Methylphosphotriester-DNA--[protein]-cysteine S-methyltransferase	32.6916	0.003269159680308874
1.6.5.10	NADPH dehydrogenase (quinone)	32.6756	0.0032675596804653388
3.5.3.9	Allantoate deiminase	32.5699	0.0032569896814989784
2.3.1.245	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase	32.4606	0.0032460596825678234
1.14.12.3	Benzene 1,2-dioxygenase	31.8599	0.0031859896884420674
2.3.1.274	Phosphate acyltransferase	31.452	0.003145199692430922
4.2.1.36	Homoaconitate hydratase	31.3035	0.003130349693883103
2.4.1.64	Alpha,alpha-trehalose phosphorylase	31.1925	0.0031192496949685716
2.4.1.8	Maltose phosphorylase	31.1925	0.0031192496949685716
7.5.2.6	ABC-type lipid A-core oligosaccharide transporter	30.9766	0.0030976596970798574
2.7.1.195	phosphotransferase	30.6951	0.003069509699832646
3.6.3.21	Transferred entry 7.4.2.1	30.566	0.0030565997010951144
7.4.2.1	ABC-type polar-amino-acid transporter	30.2801	0.0030280097038909307
2.7.8.31	Undecaprenyl-phosphate glucose phosphotransferase	29.8048	0.002980479708538889
3.1.4.55	Phosphoribosyl 1,2-cyclic phosphate phosphodiesterase	29.7594	0.0029759397089828554
2.7.7.47	Streptomycin 3''-adenylyltransferase	29.5684	0.002956839710850644
1.8.4.13	L-methionine (S)-S-oxide reductase	29.3523	0.002935229712963886
3.4.19.3	Pyroglutamyl-peptidase I	28.5665	0.0028566497206482236
2.7.1.189	Autoinducer-2 kinase	27.577	0.002757699730324543
6.2.1.33	4-chlorobenzoate--CoA ligase	27.4613	0.002746129731455973
1.1.1.381	3-hydroxy acid dehydrogenase	26.8804	0.0026880397371365937
1.1.1.122	D-threo-aldose 1-dehydrogenase	25.8275	0.002582749747432902
1.13.11.29	Stizolobate synthase	25.2944	0.002529439752646086
1.1.5.12	D-lactate dehydrogenase (quinone)	24.9189	0.0024918897563181003
1.14.13.149	Phenylacetyl-CoA 1,2-epoxidase	24.8022	0.0024802197574593093
2.7.7.22	Mannose-1-phosphate guanylyltransferase (GDP)	24.6331	0.002463309759112938
2.3.1.183	Phosphinothricin acetyltransferase	24.5288	0.002452879760132888
4.7.1.1	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P-lyase	24.3938	0.0024393797614530527
7.3.2.3	ABC-type sulfate transporter	24.3062	0.002430619762309693
1.2.7.5	Aldehyde ferredoxin oxidoreductase	24.2233	0.002422329763120372
2.7.1.198	Protein-N(pi)-phosphohistidine--D-sorbitol phosphotransferase	24.0045	0.002400449765260017
1.9.6.1	Nitrate reductase (cytochrome)	23.9292	0.002392919765996376
3.4.19.13	Glutathione gamma-glutamate hydrolase	23.3526	0.0023352597716349466
3.6.1.63	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase	23.3471	0.002334709771688731
5.1.1.5	Lysine racemase	22.3092	0.0022309197818383545
2.7.1.113	Deoxyguanosine kinase	21.1897	0.0021189697927859437
2.8.3.6	3-oxoadipate CoA-transferase	20.9711	0.0020971097949236328
2.7.1.192	Protein-N(pi)-phosphohistidine--N-acetylmuramate phosphotransferase	20.5008	0.002050079799522696
2.7.1.87	Streptomycin 3''-kinase	20.3732	0.0020373198007704965
3.2.1.41	Pullulanase	19.9017	0.0019901698053812946
1.17.5.3	Formate dehydrogenase-N	19.8625	0.0019862498057646315
6.2.1.25	Benzoate--CoA ligase	19.5403	0.0019540298089154246
2.7.1.201	Protein-N(pi)-phosphohistidine--trehalose phosphotransferase	18.9042	0.0018904198151358461
4.3.3.6	Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing)	18.7151	0.0018715098169850548
1.1.1.411	L-threonate 2-dehydrogenase	18.619	0.0018618998179248164
7.2.2.8	P-type Cu(+) transporter	18.3468	0.0018346798205866603
3.6.3.42	Transferred entry 7.5.2.3	17.8968	0.0017896798249872096
1.1.1.336	UDP-N-acetyl-D-mannosamine dehydrogenase	17.7797	0.0017779698261323302
1.3.1.n3	Curcumin reductase	17.112	0.001711199832661768
2.3.2.3	Lysyltransferase	16.9278	0.00169277983446306
1.1.98.6	Ribonucleoside-triphosphate reductase (formate)	16.611	0.0016610998375610466
3.4.22.40	Bleomycin hydrolase	16.3031	0.0016303098405720004
6.3.4.3	Formate--tetrahydrofolate ligase	15.5472	0.0015547198479639458
2.6.1.22	(S)-3-amino-2-methylpropionate transaminase	15.1001	0.0015100098523361362
2.4.1.246	Mannosylfructose-phosphate synthase	15.0404	0.0015040398529199426
3.1.1.41	Cephalosporin-C deacetylase	14.9436	0.0014943598538665497
2.7.1.208	Protein-N(pi)-phosphohistidine--maltose phosphotransferase	14.9123	0.0014912298541726323
3.6.1.3	Adenosinetriphosphatase	13.4481	0.0013448098684910427
3.1.21.3	Type I site-specific deoxyribonuclease	13.3318	0.0013331798696283404
1.14.12.7	Phthalate 4,5-dioxygenase	12.7758	0.001277579875065464
1.1.1.27	L-lactate dehydrogenase	11.9561	0.0011956098830813093
3.2.1.169	Protein O-GlcNAcase	11.3009	0.0011300898894885097
2.7.1.199	Protein-N(pi)-phosphohistidine--D-glucose phosphotransferase	10.603	0.001060299896313273
1.4.1.16	Diaminopimelate dehydrogenase	10.3056	0.0010305598992215474
4.99.1.3	Sirohydrochlorin cobaltochelatase	10.2359	0.0010235898999031436
5.1.1.13	Aspartate racemase	10.0277	0.0010027699019391312
5.1.3.8	N-acylglucosamine 2-epimerase	10.0223	0.0010022299019919376
1.17.1.2	Transferred entry 1.17.7.4	10.0086	0.00100085990212591
2.5.1.145	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase	9.98443	0.0009984429023622684
1.1.1.133	dTDP-4-dehydrorhamnose reductase	9.94999	0.000994998902699057
3.2.1.70	Glucan 1,6-alpha-glucosidase	9.53414	0.0009534139067656541
1.5.1.7	Saccharopine dehydrogenase (NAD(+), L-lysine-forming)	9.34031	0.0009340309086611175
3.3.1.1	Adenosylhomocysteinase	8.78801	0.0008788009140620586
1.14.12.10	Benzoate 1,2-dioxygenase	8.72756	0.0008727559146531991
1.1.1.88	Hydroxymethylglutaryl-CoA reductase	8.64164	0.0008641639154934107
4.3.1.3	Histidine ammonia-lyase	8.43535	0.0008435349175107202
1.5.1.12	Transferred entry 1.2.1.88	8.42147	0.0008421469176464527
3.1.26.8	Ribonuclease M5	8.36174	0.0008361739182305524
2.8.3.21	L-carnitine CoA-transferase	8.01356	0.0008013559216354043
3.6.3.8	Transferred entry 7.2.2.10	7.97238	0.0007972379220381035
4.2.1.49	Urocanate hydratase	7.87584	0.000787583922982168
1.1.1.39	Malate dehydrogenase (decarboxylating)	7.8532	0.0007853199232035646
2.6.1.39	2-aminoadipate transaminase	7.69773	0.0007697729247239057
2.7.4.2	Phosphomevalonate kinase	7.69053	0.0007690529247943144
1.14.13.9	Kynurenine 3-monooxygenase	7.61249	0.0007612489255574674
2.1.1.74	(NAD(P)H-oxidizing)	7.53706	0.0007537059262950974
3.5.2.7	Imidazolonepropionase	7.38118	0.0007381179278194477
1.14.16.1	Phenylalanine 4-monooxygenase	7.05493	0.0007054929310098461
2.1.2.5	Glutamate formimidoyltransferase	6.97169	0.00069716893182385
2.6.1.53	Transferred entry 1.4.1.13	6.85121	0.0006851209330020238
3.7.1.3	Kynureninase	6.84786	0.0006847859330347835
1.13.11.6	3-hydroxyanthranilate 3,4-dioxygenase	6.71839	0.0006718389343008705
3.6.3.40	Transferred entry 7.5.2.4	6.27371	0.0006273709386493959
1.4.99.1	Transferred entry 1.4.99.6	6.113	0.0006112999402209788
3.4.14.11	Xaa-Pro dipeptidyl-peptidase	6.08378	0.0006083779405067211
2.7.7.49	RNA-directed DNA polymerase	6.00704	0.0006007039412571615
2.7.9.1	Pyruvate, phosphate dikinase	5.74092	0.0005740919438595487
1.1.1.46	L-arabinose 1-dehydrogenase	5.41514	0.000541513947045351
3.5.3.6	Arginine deiminase	5.38056	0.0005380559473835088
2.5.1.30	Heptaprenyl diphosphate synthase	5.25436	0.0005254359486176185
2.7.4.13	(Deoxy)nucleoside-phosphate kinase	5.21497	0.0005214969490028133
3.6.3.6	Transferred entry 7.1.2.1	5.1467	0.0005146699496704256
4.1.1.70	Transferred entry 7.2.4.5	5.14464	0.0005144639496905703
5.3.2.2	Oxaloacetate tautomerase	4.87492	0.0004874919523281619
2.7.1.63	Polyphosphate--glucose phosphotransferase	4.69967	0.00046996695404193155
2.3.1.128	Transferred entry 2.3.1.267	4.60258	0.00046025795499137444
4.1.2.9	Phosphoketolase	4.31111	0.00043111095784165935
2.3.1.275	Acyl phosphate:glycerol-3-phosphate acyltransferase	4.11569	0.00041156895975267134
7.2.2.6	P-type K(+) transporter	3.89075	0.00038907496195235945
1.1.1.93	Tartrate dehydrogenase	3.69317	0.00036931696388449404
4.1.1.73	Tartrate decarboxylase	3.69317	0.00036931696388449404
2.5.1.49	O-acetylhomoserine aminocarboxypropyltransferase	3.55619	0.00035561896522402135
3.6.3.15	Transferred entry 7.2.2.1	3.04093	0.0003040929702627484
3.5.99.4	Transferred entry 3.5.4.42	2.3047	0.00023046997746234085
